click_id,user_id,product_id,product_name,sponsor_id,sponsor_name,category_name,is_clicked,is_purchased,click_duration_seconds,sponsored_position,session_id,bid_amount,relevance_score,clicked_at,category_name_encoded,sponsor_name_encoded,product_name_encoded
691,26,20,Grip Overgrip x3,15,Dunlop Sport,Tennis,0,0,0,4,sess_97475,7.58,10.01,2024-06-21 15:32:00,8,13,33
692,87,20,Grip Overgrip x3,15,Dunlop Sport,Tennis,1,0,132,2,sess_80232,7.58,61.48,2024-11-21 02:53:00,8,13,33
693,55,20,Grip Overgrip x3,15,Dunlop Sport,Tennis,1,0,62,3,sess_85784,7.58,26.52,2024-11-15 23:05:00,8,13,33
694,25,20,Grip Overgrip x3,15,Dunlop Sport,Tennis,1,0,126,5,sess_20048,7.58,33.68,2024-08-06 06:22:00,8,13,33
695,78,22,Jupe/Short Sport,15,Dunlop Sport,Tennis,1,0,56,5,sess_91915,2.58,80.41,2024-07-31 12:16:00,8,13,35
696,132,22,Jupe/Short Sport,15,Dunlop Sport,Tennis,0,0,0,4,sess_77662,2.58,67.16,2025-03-27 00:40:00,8,13,35
697,48,22,Jupe/Short Sport,15,Dunlop Sport,Tennis,0,0,0,5,sess_45118,2.58,49.92,2025-02-25 23:29:00,8,13,35
698,137,22,Jupe/Short Sport,15,Dunlop Sport,Tennis,0,0,0,5,sess_92150,2.58,85.28,2025-04-23 18:46:00,8,13,35
699,16,22,Jupe/Short Sport,15,Dunlop Sport,Tennis,0,0,0,5,sess_99824,2.58,20.06,2024-05-03 04:47:00,8,13,35
700,77,22,Jupe/Short Sport,15,Dunlop Sport,Tennis,0,0,0,4,sess_36680,2.58,41.03,2025-04-11 02:40:00,8,13,35
701,106,22,Jupe/Short Sport,15,Dunlop Sport,Tennis,0,0,0,3,sess_40950,2.58,82.37,2024-05-11 21:38:00,8,13,35
702,104,22,Jupe/Short Sport,15,Dunlop Sport,Tennis,1,0,84,2,sess_67164,2.58,11.36,2024-08-25 15:35:00,8,13,35
703,109,22,Jupe/Short Sport,15,Dunlop Sport,Tennis,1,1,76,1,sess_94448,2.58,20.2,2024-12-03 17:11:00,8,13,35
704,11,22,Jupe/Short Sport,15,Dunlop Sport,Tennis,1,0,85,4,sess_18333,2.58,78.22,2024-11-04 09:55:00,8,13,35
705,105,22,Jupe/Short Sport,15,Dunlop Sport,Tennis,0,0,0,3,sess_28423,2.58,67.17,2024-07-22 23:53:00,8,13,35
706,61,22,Jupe/Short Sport,15,Dunlop Sport,Tennis,1,1,175,1,sess_78846,2.58,57.1,2025-02-28 18:49:00,8,13,35
707,65,22,Jupe/Short Sport,15,Dunlop Sport,Tennis,1,1,85,4,sess_61111,2.58,88.46,2024-06-17 18:47:00,8,13,35
708,61,22,Jupe/Short Sport,15,Dunlop Sport,Tennis,1,1,75,4,sess_87264,2.58,21.8,2024-08-13 13:16:00,8,13,35
709,15,22,Jupe/Short Sport,15,Dunlop Sport,Tennis,0,0,0,4,sess_65545,2.58,53.35,2024-02-27 10:34:00,8,13,35
710,122,22,Jupe/Short Sport,15,Dunlop Sport,Tennis,0,0,0,2,sess_72288,2.58,96.33,2025-04-24 04:23:00,8,13,35
711,95,22,Jupe/Short Sport,15,Dunlop Sport,Tennis,0,0,0,3,sess_96798,2.58,2.11,2024-11-06 01:53:00,8,13,35
712,14,22,Jupe/Short Sport,15,Dunlop Sport,Tennis,0,0,0,2,sess_99816,2.58,25.3,2024-11-23 22:23:00,8,13,35
713,32,22,Jupe/Short Sport,15,Dunlop Sport,Tennis,0,0,0,5,sess_61508,2.58,86.7,2024-07-17 00:58:00,8,13,35
714,66,22,Jupe/Short Sport,15,Dunlop Sport,Tennis,0,0,0,3,sess_31001,2.58,9.03,2024-04-30 09:13:00,8,13,35
715,113,22,Jupe/Short Sport,15,Dunlop Sport,Tennis,0,0,0,3,sess_20498,2.58,87.95,2024-07-27 01:17:00,8,13,35
716,126,22,Jupe/Short Sport,15,Dunlop Sport,Tennis,0,0,0,4,sess_23159,2.58,73.69,2024-06-19 22:27:00,8,13,35
717,42,22,Jupe/Short Sport,15,Dunlop Sport,Tennis,1,0,145,3,sess_13584,2.58,50.63,2025-01-12 10:29:00,8,13,35
718,14,22,Jupe/Short Sport,15,Dunlop Sport,Tennis,0,0,0,2,sess_36224,2.58,63.02,2024-03-10 00:25:00,8,13,35
719,79,22,Jupe/Short Sport,15,Dunlop Sport,Tennis,1,1,171,3,sess_87858,2.58,57.58,2025-01-25 04:54:00,8,13,35
720,82,29,Ceinture Hydratation,16,Nike Running,Running,0,0,0,4,sess_87728,7.99,47.84,2024-05-13 05:43:00,7,30,13
721,84,29,Ceinture Hydratation,16,Nike Running,Running,0,0,0,3,sess_59456,7.99,19.87,2024-04-03 12:56:00,7,30,13
722,147,29,Ceinture Hydratation,16,Nike Running,Running,1,0,161,2,sess_21662,7.99,2.07,2024-11-16 07:58:00,7,30,13
723,119,29,Ceinture Hydratation,16,Nike Running,Running,0,0,0,2,sess_66217,7.99,26.18,2024-01-26 12:39:00,7,30,13
724,67,29,Ceinture Hydratation,16,Nike Running,Running,1,0,35,2,sess_67037,7.99,8.91,2024-01-08 22:33:00,7,30,13
725,117,29,Ceinture Hydratation,16,Nike Running,Running,0,0,0,4,sess_74771,7.99,11.85,2024-04-07 08:18:00,7,30,13
726,98,29,Ceinture Hydratation,16,Nike Running,Running,1,1,77,2,sess_64831,7.99,43.13,2025-01-07 21:12:00,7,30,13
727,47,29,Ceinture Hydratation,16,Nike Running,Running,1,0,65,4,sess_42547,7.99,79.25,2024-11-12 14:58:00,7,30,13
728,95,29,Ceinture Hydratation,16,Nike Running,Running,1,1,39,5,sess_62108,7.99,68.43,2025-03-22 10:44:00,7,30,13
729,55,29,Ceinture Hydratation,16,Nike Running,Running,0,0,0,4,sess_83007,7.99,70.85,2024-05-11 02:06:00,7,30,13
730,16,29,Ceinture Hydratation,16,Nike Running,Running,1,0,160,1,sess_88411,7.99,33.29,2025-04-25 21:51:00,7,30,13
731,12,29,Ceinture Hydratation,16,Nike Running,Running,0,0,0,1,sess_58614,7.99,25.37,2024-06-03 12:42:00,7,30,13
732,34,29,Ceinture Hydratation,16,Nike Running,Running,1,1,131,5,sess_71352,7.99,4.11,2025-04-21 10:56:00,7,30,13
733,34,29,Ceinture Hydratation,16,Nike Running,Running,0,0,0,1,sess_51060,7.99,31.73,2024-03-13 08:07:00,7,30,13
734,12,29,Ceinture Hydratation,16,Nike Running,Running,0,0,0,2,sess_66372,7.99,49.92,2024-05-23 23:23:00,7,30,13
735,73,29,Ceinture Hydratation,16,Nike Running,Running,0,0,0,3,sess_67117,7.99,61.29,2024-05-15 16:20:00,7,30,13
736,43,29,Ceinture Hydratation,16,Nike Running,Running,1,0,147,3,sess_67670,7.99,73.69,2025-03-12 21:40:00,7,30,13
737,14,29,Ceinture Hydratation,16,Nike Running,Running,1,1,71,2,sess_67203,7.99,14.86,2024-03-24 22:29:00,7,30,13
738,127,31,Chaussettes Anti-ampoules,17,Asics,Running,0,0,0,1,sess_74616,1.76,44.15,2024-10-14 15:29:00,7,5,14
739,29,31,Chaussettes Anti-ampoules,17,Asics,Running,1,0,51,2,sess_76681,1.76,12.37,2025-03-03 05:47:00,7,5,14
740,70,31,Chaussettes Anti-ampoules,17,Asics,Running,0,0,0,5,sess_84814,1.76,89.09,2024-10-25 00:33:00,7,5,14
741,47,31,Chaussettes Anti-ampoules,17,Asics,Running,1,0,29,4,sess_47261,1.76,92.04,2025-03-30 10:01:00,7,5,14
742,32,31,Chaussettes Anti-ampoules,17,Asics,Running,0,0,0,4,sess_13784,1.76,37.36,2024-02-24 10:09:00,7,5,14
743,21,31,Chaussettes Anti-ampoules,17,Asics,Running,0,0,0,4,sess_87883,1.76,83.07,2024-08-20 20:17:00,7,5,14
744,2,31,Chaussettes Anti-ampoules,17,Asics,Running,0,0,0,3,sess_84600,1.76,96.98,2025-05-01 14:20:00,7,5,14
745,34,31,Chaussettes Anti-ampoules,17,Asics,Running,0,0,0,2,sess_17279,1.76,86.33,2024-05-24 10:51:00,7,5,14
746,141,26,Montre GPS Sport,17,Asics,Running,0,0,0,5,sess_62286,3.09,38.14,2024-04-01 07:49:00,7,5,45
747,23,26,Montre GPS Sport,17,Asics,Running,1,0,77,1,sess_25807,3.09,85.23,2024-11-27 20:09:00,7,5,45
748,77,26,Montre GPS Sport,17,Asics,Running,0,0,0,4,sess_99779,3.09,80.11,2025-04-16 09:57:00,7,5,45
749,34,26,Montre GPS Sport,17,Asics,Running,0,0,0,3,sess_68385,3.09,66.55,2024-09-19 06:31:00,7,5,45
750,100,26,Montre GPS Sport,17,Asics,Running,0,0,0,4,sess_58265,3.09,26.85,2024-02-16 13:51:00,7,5,45
751,48,26,Montre GPS Sport,17,Asics,Running,1,0,123,4,sess_99946,3.09,63.07,2024-12-12 07:41:00,7,5,45
752,40,26,Montre GPS Sport,17,Asics,Running,0,0,0,4,sess_67325,3.09,52.73,2024-02-12 09:29:00,7,5,45
753,123,32,Lunettes Sport UV,17,Asics,Running,1,0,68,3,sess_84519,3.72,14.86,2024-09-24 13:18:00,7,5,39
754,13,32,Lunettes Sport UV,17,Asics,Running,1,1,113,5,sess_96619,3.72,7.65,2024-07-30 03:29:00,7,5,39
755,146,32,Lunettes Sport UV,17,Asics,Running,0,0,0,3,sess_24933,3.72,35.55,2025-01-28 16:01:00,7,5,39
756,119,32,Lunettes Sport UV,17,Asics,Running,0,0,0,2,sess_49013,3.72,78.62,2024-01-24 02:26:00,7,5,39
757,81,32,Lunettes Sport UV,17,Asics,Running,0,0,0,5,sess_44743,3.72,72.41,2024-08-18 19:51:00,7,5,39
758,88,32,Lunettes Sport UV,17,Asics,Running,1,0,71,2,sess_66858,3.72,21.11,2025-03-22 21:06:00,7,5,39
759,137,32,Lunettes Sport UV,17,Asics,Running,1,1,127,1,sess_96208,3.72,0.58,2024-08-23 22:25:00,7,5,39
760,125,31,Chaussettes Anti-ampoules,18,New Balance Run,Running,0,0,0,3,sess_98487,8.14,61.85,2024-07-03 22:43:00,7,27,14
761,102,31,Chaussettes Anti-ampoules,18,New Balance Run,Running,1,1,9,3,sess_13514,8.14,8.76,2024-12-22 06:54:00,7,27,14
762,54,31,Chaussettes Anti-ampoules,18,New Balance Run,Running,0,0,0,4,sess_80593,8.14,64.86,2024-08-11 20:54:00,7,27,14
763,49,31,Chaussettes Anti-ampoules,18,New Balance Run,Running,1,0,10,1,sess_29978,8.14,30.09,2024-02-29 05:57:00,7,27,14
764,114,31,Chaussettes Anti-ampoules,18,New Balance Run,Running,0,0,0,4,sess_48644,8.14,47.15,2024-10-26 07:12:00,7,27,14
765,146,31,Chaussettes Anti-ampoules,18,New Balance Run,Running,1,0,115,4,sess_85846,8.14,5.09,2024-07-31 15:47:00,7,27,14
766,142,31,Chaussettes Anti-ampoules,18,New Balance Run,Running,0,0,0,3,sess_90149,8.14,3.7,2024-09-19 18:46:00,7,27,14
767,125,31,Chaussettes Anti-ampoules,18,New Balance Run,Running,1,0,85,2,sess_94974,8.14,71.43,2024-10-10 02:17:00,7,27,14
768,107,31,Chaussettes Anti-ampoules,18,New Balance Run,Running,0,0,0,4,sess_67177,8.14,11.69,2024-11-26 11:28:00,7,27,14
769,6,31,Chaussettes Anti-ampoules,18,New Balance Run,Running,1,0,64,2,sess_99780,8.14,28.8,2024-09-16 07:37:00,7,27,14
770,87,31,Chaussettes Anti-ampoules,18,New Balance Run,Running,0,0,0,5,sess_48455,8.14,85.35,2024-08-27 04:56:00,7,27,14
771,100,31,Chaussettes Anti-ampoules,18,New Balance Run,Running,0,0,0,4,sess_71908,8.14,83.31,2025-01-11 11:50:00,7,27,14
772,42,31,Chaussettes Anti-ampoules,18,New Balance Run,Running,0,0,0,5,sess_26920,8.14,20.72,2024-02-14 21:30:00,7,27,14
773,45,31,Chaussettes Anti-ampoules,18,New Balance Run,Running,0,0,0,2,sess_49800,8.14,15.63,2025-02-10 13:31:00,7,27,14
774,61,31,Chaussettes Anti-ampoules,18,New Balance Run,Running,0,0,0,2,sess_98726,8.14,55.68,2024-07-02 08:22:00,7,27,14
775,41,31,Chaussettes Anti-ampoules,18,New Balance Run,Running,0,0,0,2,sess_66442,8.14,82.79,2024-01-17 02:21:00,7,27,14
776,30,31,Chaussettes Anti-ampoules,18,New Balance Run,Running,0,0,0,5,sess_56562,8.14,22.67,2024-09-06 08:21:00,7,27,14
777,12,31,Chaussettes Anti-ampoules,18,New Balance Run,Running,1,0,136,5,sess_16608,8.14,26.75,2024-11-05 21:06:00,7,27,14
778,113,31,Chaussettes Anti-ampoules,18,New Balance Run,Running,0,0,0,4,sess_90028,8.14,96.26,2025-05-14 03:50:00,7,27,14
779,27,31,Chaussettes Anti-ampoules,18,New Balance Run,Running,1,0,57,5,sess_48289,8.14,4.2,2025-04-11 11:10:00,7,27,14
780,114,31,Chaussettes Anti-ampoules,18,New Balance Run,Running,0,0,0,5,sess_53857,8.14,49.84,2024-03-19 20:23:00,7,27,14
781,36,31,Chaussettes Anti-ampoules,18,New Balance Run,Running,1,1,6,1,sess_47585,8.14,84.86,2024-05-05 15:21:00,7,27,14
782,130,31,Chaussettes Anti-ampoules,18,New Balance Run,Running,1,0,97,2,sess_29871,8.14,8.52,2024-11-18 21:15:00,7,27,14
783,136,31,Chaussettes Anti-ampoules,18,New Balance Run,Running,1,0,109,4,sess_77653,8.14,78.72,2025-04-04 14:54:00,7,27,14
784,8,32,Lunettes Sport UV,18,New Balance Run,Running,1,0,22,4,sess_62645,1.67,14.56,2024-02-13 10:20:00,7,27,39
785,43,32,Lunettes Sport UV,18,New Balance Run,Running,0,0,0,4,sess_85308,1.67,6.15,2024-12-04 20:09:00,7,27,39
786,15,32,Lunettes Sport UV,18,New Balance Run,Running,1,0,146,5,sess_51116,1.67,97.27,2025-03-23 09:46:00,7,27,39
787,89,32,Lunettes Sport UV,18,New Balance Run,Running,0,0,0,1,sess_62944,1.67,82.7,2024-11-08 04:44:00,7,27,39
788,115,32,Lunettes Sport UV,18,New Balance Run,Running,0,0,0,2,sess_55252,1.67,88.76,2024-11-12 20:28:00,7,27,39
789,104,32,Lunettes Sport UV,18,New Balance Run,Running,1,0,104,2,sess_26515,1.67,88.1,2025-01-06 23:47:00,7,27,39
790,134,32,Lunettes Sport UV,18,New Balance Run,Running,1,0,138,5,sess_13069,1.67,28.39,2024-06-23 20:10:00,7,27,39
791,8,32,Lunettes Sport UV,18,New Balance Run,Running,1,0,113,5,sess_17857,1.67,59.25,2024-09-15 03:46:00,7,27,39
792,96,32,Lunettes Sport UV,18,New Balance Run,Running,1,1,171,3,sess_49054,1.67,62.7,2025-04-26 03:28:00,7,27,39
793,147,32,Lunettes Sport UV,18,New Balance Run,Running,0,0,0,1,sess_84133,1.67,45.31,2025-02-16 23:37:00,7,27,39
794,137,32,Lunettes Sport UV,18,New Balance Run,Running,0,0,0,5,sess_98137,1.67,23.38,2024-12-07 22:36:00,7,27,39
795,36,32,Lunettes Sport UV,18,New Balance Run,Running,1,0,154,4,sess_22843,1.67,51.97,2024-04-08 11:29:00,7,27,39
796,38,32,Lunettes Sport UV,18,New Balance Run,Running,1,1,38,4,sess_20233,1.67,82.84,2024-08-31 06:28:00,7,27,39
797,95,32,Lunettes Sport UV,18,New Balance Run,Running,0,0,0,5,sess_44562,1.67,40.28,2025-02-02 12:55:00,7,27,39
798,150,32,Lunettes Sport UV,18,New Balance Run,Running,0,0,0,4,sess_64646,1.67,63.65,2024-12-18 15:46:00,7,27,39
799,42,32,Lunettes Sport UV,18,New Balance Run,Running,0,0,0,2,sess_77264,1.67,50.58,2024-08-22 04:45:00,7,27,39
800,31,26,Montre GPS Sport,19,Saucony,Running,1,1,148,2,sess_63558,4.98,45.54,2024-07-08 03:38:00,7,35,45
801,29,26,Montre GPS Sport,19,Saucony,Running,1,0,35,1,sess_49748,4.98,36.96,2024-07-09 09:23:00,7,35,45
802,76,26,Montre GPS Sport,19,Saucony,Running,1,0,112,4,sess_47156,4.98,2.8,2024-01-25 09:56:00,7,35,45
803,56,26,Montre GPS Sport,19,Saucony,Running,1,1,94,2,sess_73068,4.98,81.91,2024-02-04 01:26:00,7,35,45
804,147,26,Montre GPS Sport,19,Saucony,Running,0,0,0,3,sess_89391,4.98,56.58,2025-02-04 12:30:00,7,35,45
805,34,26,Montre GPS Sport,19,Saucony,Running,1,0,119,2,sess_21706,4.98,50.48,2024-03-17 23:20:00,7,35,45
806,105,26,Montre GPS Sport,19,Saucony,Running,0,0,0,4,sess_68077,4.98,23.28,2024-10-03 01:42:00,7,35,45
807,72,26,Montre GPS Sport,19,Saucony,Running,0,0,0,1,sess_50481,4.98,86.6,2024-10-19 20:50:00,7,35,45
808,144,26,Montre GPS Sport,19,Saucony,Running,1,0,143,1,sess_78387,4.98,64.39,2024-10-22 01:36:00,7,35,45
809,49,26,Montre GPS Sport,19,Saucony,Running,1,0,141,4,sess_36975,4.98,50.26,2024-04-02 00:17:00,7,35,45
810,63,26,Montre GPS Sport,19,Saucony,Running,0,0,0,5,sess_87187,4.98,44.42,2024-11-06 10:25:00,7,35,45
811,12,26,Montre GPS Sport,19,Saucony,Running,1,0,111,4,sess_60070,4.98,86.2,2024-01-13 16:20:00,7,35,45
812,66,26,Montre GPS Sport,19,Saucony,Running,1,1,41,1,sess_21747,4.98,11.46,2024-04-03 08:49:00,7,35,45
813,40,26,Montre GPS Sport,19,Saucony,Running,0,0,0,3,sess_33784,4.98,95.22,2024-01-31 19:20:00,7,35,45
814,7,26,Montre GPS Sport,19,Saucony,Running,1,1,87,1,sess_25855,4.98,29.8,2024-05-12 12:52:00,7,35,45
815,14,26,Montre GPS Sport,19,Saucony,Running,0,0,0,2,sess_76115,4.98,23.96,2024-05-01 15:32:00,7,35,45
816,99,26,Montre GPS Sport,19,Saucony,Running,1,0,21,1,sess_93039,4.98,26.93,2024-09-04 00:26:00,7,35,45
817,60,26,Montre GPS Sport,19,Saucony,Running,0,0,0,1,sess_82706,4.98,26.92,2024-12-11 03:15:00,7,35,45
818,33,26,Montre GPS Sport,19,Saucony,Running,1,0,133,3,sess_80836,4.98,56.82,2024-04-14 04:23:00,7,35,45
819,44,26,Montre GPS Sport,19,Saucony,Running,1,0,120,2,sess_70902,4.98,53.75,2024-01-22 00:52:00,7,35,45
820,75,26,Montre GPS Sport,19,Saucony,Running,0,0,0,2,sess_42884,4.98,0.05,2024-09-03 08:38:00,7,35,45
821,90,30,Veste Coupe-vent,19,Saucony,Running,1,1,141,2,sess_21759,8.33,58.52,2024-10-15 02:19:00,7,35,68
822,102,30,Veste Coupe-vent,19,Saucony,Running,1,0,115,1,sess_51720,8.33,83.05,2024-04-17 19:32:00,7,35,68
823,88,30,Veste Coupe-vent,19,Saucony,Running,1,1,174,3,sess_70266,8.33,97.96,2024-06-13 10:13:00,7,35,68
824,85,30,Veste Coupe-vent,19,Saucony,Running,1,0,160,1,sess_11255,8.33,91.4,2024-08-31 00:57:00,7,35,68
825,45,30,Veste Coupe-vent,19,Saucony,Running,0,0,0,4,sess_20636,8.33,55.58,2024-09-07 12:34:00,7,35,68
826,20,30,Veste Coupe-vent,19,Saucony,Running,0,0,0,5,sess_26176,8.33,3.09,2024-12-09 14:43:00,7,35,68
827,91,30,Veste Coupe-vent,19,Saucony,Running,1,1,7,4,sess_35295,8.33,82.75,2024-03-04 14:23:00,7,35,68
828,114,30,Veste Coupe-vent,19,Saucony,Running,1,1,96,1,sess_90405,8.33,22.15,2024-04-08 02:52:00,7,35,68
829,78,30,Veste Coupe-vent,19,Saucony,Running,0,0,0,2,sess_74597,8.33,23.43,2024-07-04 01:17:00,7,35,68
830,54,30,Veste Coupe-vent,19,Saucony,Running,0,0,0,1,sess_46352,8.33,19.61,2024-07-21 03:55:00,7,35,68
831,146,30,Veste Coupe-vent,19,Saucony,Running,0,0,0,5,sess_98103,8.33,49.4,2024-12-03 23:36:00,7,35,68
832,145,30,Veste Coupe-vent,19,Saucony,Running,1,1,71,2,sess_39879,8.33,6.54,2025-04-22 18:54:00,7,35,68
833,134,30,Veste Coupe-vent,19,Saucony,Running,0,0,0,3,sess_79853,8.33,19.19,2025-05-11 22:43:00,7,35,68
834,65,30,Veste Coupe-vent,19,Saucony,Running,1,1,177,5,sess_52336,8.33,88.31,2025-04-27 20:03:00,7,35,68
835,111,30,Veste Coupe-vent,19,Saucony,Running,0,0,0,4,sess_77797,8.33,27.4,2024-08-26 15:23:00,7,35,68
836,12,30,Veste Coupe-vent,19,Saucony,Running,0,0,0,2,sess_10676,8.33,4.7,2024-09-29 14:20:00,7,35,68
837,101,30,Veste Coupe-vent,19,Saucony,Running,0,0,0,2,sess_39573,8.33,33.47,2025-02-17 00:47:00,7,35,68
838,20,32,Lunettes Sport UV,19,Saucony,Running,0,0,0,2,sess_22678,0.85,19.69,2024-02-02 20:40:00,7,35,39
839,8,32,Lunettes Sport UV,19,Saucony,Running,1,0,90,4,sess_24134,0.85,43.19,2025-03-06 08:15:00,7,35,39
840,122,32,Lunettes Sport UV,19,Saucony,Running,0,0,0,2,sess_41030,0.85,95.88,2025-02-24 10:33:00,7,35,39
841,19,32,Lunettes Sport UV,19,Saucony,Running,0,0,0,5,sess_26361,0.85,61.96,2024-11-16 14:37:00,7,35,39
842,22,32,Lunettes Sport UV,19,Saucony,Running,1,0,21,1,sess_67923,0.85,91.67,2025-02-04 04:03:00,7,35,39
843,15,32,Lunettes Sport UV,19,Saucony,Running,0,0,0,3,sess_83303,0.85,61.07,2024-02-22 21:03:00,7,35,39
844,14,32,Lunettes Sport UV,19,Saucony,Running,1,0,110,3,sess_96471,0.85,84.99,2024-04-29 19:50:00,7,35,39
845,3,32,Lunettes Sport UV,19,Saucony,Running,0,0,0,4,sess_23274,0.85,38.39,2025-03-26 19:39:00,7,35,39
846,87,32,Lunettes Sport UV,19,Saucony,Running,1,1,31,1,sess_18853,0.85,45.41,2024-01-07 19:45:00,7,35,39
847,50,32,Lunettes Sport UV,19,Saucony,Running,0,0,0,5,sess_91376,0.85,12.6,2024-06-30 13:30:00,7,35,39
848,114,32,Lunettes Sport UV,19,Saucony,Running,0,0,0,2,sess_86614,0.85,24.32,2024-01-31 04:19:00,7,35,39
849,112,32,Lunettes Sport UV,19,Saucony,Running,0,0,0,5,sess_80928,0.85,95.97,2024-06-08 18:56:00,7,35,39
850,38,32,Lunettes Sport UV,19,Saucony,Running,0,0,0,2,sess_77853,0.85,46.95,2024-05-29 11:00:00,7,35,39
851,38,32,Lunettes Sport UV,19,Saucony,Running,0,0,0,1,sess_55064,0.85,23.74,2024-10-13 01:27:00,7,35,39
852,51,32,Lunettes Sport UV,19,Saucony,Running,1,1,53,2,sess_71263,0.85,64.06,2024-12-07 15:44:00,7,35,39
853,85,32,Lunettes Sport UV,19,Saucony,Running,0,0,0,5,sess_31270,0.85,56.61,2024-06-02 13:21:00,7,35,39
854,27,32,Lunettes Sport UV,19,Saucony,Running,0,0,0,4,sess_10484,0.85,87.61,2024-09-10 07:58:00,7,35,39
855,58,32,Lunettes Sport UV,19,Saucony,Running,1,0,89,2,sess_36911,0.85,46.65,2025-02-17 23:24:00,7,35,39
856,48,30,Veste Coupe-vent,20,Brooks Running,Running,1,1,34,1,sess_35480,4.48,36.28,2024-03-13 09:28:00,7,8,68
857,150,30,Veste Coupe-vent,20,Brooks Running,Running,1,1,49,3,sess_32843,4.48,4.39,2024-04-22 08:46:00,7,8,68
858,87,30,Veste Coupe-vent,20,Brooks Running,Running,1,1,72,5,sess_98795,4.48,24.6,2025-04-11 03:01:00,7,8,68
859,36,30,Veste Coupe-vent,20,Brooks Running,Running,0,0,0,4,sess_69795,4.48,65.49,2024-06-22 06:19:00,7,8,68
860,62,30,Veste Coupe-vent,20,Brooks Running,Running,0,0,0,3,sess_91684,4.48,80.95,2025-04-26 16:51:00,7,8,68
861,112,30,Veste Coupe-vent,20,Brooks Running,Running,0,0,0,1,sess_79803,4.48,11.85,2024-03-07 06:12:00,7,8,68
862,97,30,Veste Coupe-vent,20,Brooks Running,Running,0,0,0,3,sess_16054,4.48,31.8,2024-11-21 07:58:00,7,8,68
863,49,30,Veste Coupe-vent,20,Brooks Running,Running,1,1,166,5,sess_26575,4.48,29.42,2025-02-11 08:55:00,7,8,68
864,131,30,Veste Coupe-vent,20,Brooks Running,Running,1,1,125,5,sess_18503,4.48,88.58,2025-02-08 21:39:00,7,8,68
865,43,30,Veste Coupe-vent,20,Brooks Running,Running,0,0,0,5,sess_75350,4.48,38.81,2025-01-19 16:23:00,7,8,68
866,133,30,Veste Coupe-vent,20,Brooks Running,Running,0,0,0,4,sess_74853,4.48,17.9,2024-09-26 22:30:00,7,8,68
867,122,30,Veste Coupe-vent,20,Brooks Running,Running,0,0,0,3,sess_14797,4.48,58.12,2025-02-08 18:41:00,7,8,68
868,54,30,Veste Coupe-vent,20,Brooks Running,Running,1,1,60,2,sess_59425,4.48,89.49,2024-06-05 13:56:00,7,8,68
869,147,30,Veste Coupe-vent,20,Brooks Running,Running,1,0,39,2,sess_68262,4.48,93.55,2025-01-19 02:18:00,7,8,68
870,133,30,Veste Coupe-vent,20,Brooks Running,Running,1,0,91,3,sess_66689,4.48,23.02,2024-08-06 14:29:00,7,8,68
871,105,30,Veste Coupe-vent,20,Brooks Running,Running,1,1,50,3,sess_94587,4.48,80.45,2024-08-14 07:16:00,7,8,68
872,20,30,Veste Coupe-vent,20,Brooks Running,Running,1,0,144,3,sess_46231,4.48,90.15,2024-11-25 02:50:00,7,8,68
873,26,32,Lunettes Sport UV,20,Brooks Running,Running,1,1,55,1,sess_49677,6.35,7.13,2024-12-11 10:16:00,7,8,39
874,71,32,Lunettes Sport UV,20,Brooks Running,Running,0,0,0,2,sess_81188,6.35,70.56,2025-03-13 22:47:00,7,8,39
875,67,32,Lunettes Sport UV,20,Brooks Running,Running,1,1,108,1,sess_86015,6.35,77.01,2025-04-29 12:52:00,7,8,39
876,4,32,Lunettes Sport UV,20,Brooks Running,Running,0,0,0,4,sess_62101,6.35,65.41,2025-05-02 04:55:00,7,8,39
877,59,32,Lunettes Sport UV,20,Brooks Running,Running,1,1,155,2,sess_71438,6.35,72.33,2025-02-06 17:48:00,7,8,39
878,119,32,Lunettes Sport UV,20,Brooks Running,Running,1,1,111,3,sess_83196,6.35,79.19,2024-04-17 14:28:00,7,8,39
879,8,32,Lunettes Sport UV,20,Brooks Running,Running,0,0,0,3,sess_75509,6.35,13.9,2024-06-05 23:00:00,7,8,39
880,91,32,Lunettes Sport UV,20,Brooks Running,Running,0,0,0,3,sess_80464,6.35,22.55,2025-01-20 12:48:00,7,8,39
881,77,32,Lunettes Sport UV,20,Brooks Running,Running,0,0,0,3,sess_53286,6.35,58.7,2024-01-17 04:09:00,7,8,39
882,146,32,Lunettes Sport UV,20,Brooks Running,Running,0,0,0,5,sess_61201,6.35,91.38,2024-07-19 12:13:00,7,8,39
883,17,32,Lunettes Sport UV,20,Brooks Running,Running,0,0,0,5,sess_93755,6.35,38.64,2024-06-17 18:28:00,7,8,39
884,78,32,Lunettes Sport UV,20,Brooks Running,Running,0,0,0,1,sess_89084,6.35,17.14,2024-03-31 01:52:00,7,8,39
885,7,31,Chaussettes Anti-ampoules,20,Brooks Running,Running,0,0,0,2,sess_40544,9.53,19.9,2024-07-16 09:13:00,7,8,14
886,75,31,Chaussettes Anti-ampoules,20,Brooks Running,Running,1,0,48,5,sess_30582,9.53,7.0,2024-06-16 13:25:00,7,8,14
887,29,31,Chaussettes Anti-ampoules,20,Brooks Running,Running,1,1,57,2,sess_66649,9.53,53.65,2024-03-07 06:19:00,7,8,14
