interaction_id,user_id,product_id,product_name,category_id,category_name,product_type,searched_size,size_available,is_preferred_category,search_frequency_in_category,is_in_favorites,added_to_favorites,prix,stock,product_status,is_clicked,click_duration_seconds,is_purchased,recommendation_score,interaction_time,category_name_encoded,product_name_encoded,product_type_encoded,searched_size_encoded,product_status_encoded
454,25,18,Balles Championship x4,3,Tennis,equipement,Pro,1,1,-0.1788704112942642,0,0,-0.8948062919682142,-0.23921979716097627,EN_STOCK,1,1.3410508827274945,1,81.31,2024-06-15 17:06:00,8,0,2,12,1
455,25,23,Cordage Multifilament,3,Tennis,accessoire,S/M,1,1,0.05993727817053419,0,0,-0.7949892934414454,-0.3839434426653952,EN_STOCK,1,-0.2864703754978025,0,84.56,2025-02-23 12:20:00,8,26,0,14,1
456,25,9,Ballon Indoor/Outdoor,2,Basketball,equipement,Junior,1,1,-0.4176781007590626,0,0,-0.4040111856526951,0.8703281517062356,EN_ARRIVAGE,1,1.7437365548657124,0,66.18,2024-01-01 04:42:00,0,1,2,8,0
457,25,13,Bandeau Elastique,2,Basketball,accessoire,S/M,1,1,-0.1788704112942642,0,0,-0.9350714540857922,-1.6060542269249327,EN_STOCK,1,0.13299386631284107,0,78.16,2024-10-18 21:19:00,0,7,0,14,1
458,25,56,Coquille Protection,7,Boxe,accessoire,L/XL,1,1,-0.8952934796886594,0,0,-0.6283456603077721,-0.4804258730016745,EN_STOCK,1,-0.37036322385993126,0,72.83,2024-09-18 12:54:00,1,25,0,10,1
459,25,49,Gants 12oz Pro,7,Boxe,accessoire,S/M,1,1,-0.656485790223861,1,1,0.42362399535231,1.3849011134997251,EN_STOCK,0,-0.8233846050154263,0,75.01,2024-10-13 11:07:00,1,32,0,14,1
460,25,4,Protege-tibias Carbon,1,Football,accessoire,Unique,1,0,-0.8952934796886594,0,0,-0.31417588697860316,-0.5447474932258607,EN_STOCK,0,-0.8233846050154263,0,37.32,2024-11-16 10:45:00,4,60,0,16,1
461,25,55,Chaussures Boxe,7,Boxe,chaussure,44,1,1,-0.4176781007590626,0,0,0.9101895678319492,-0.8663555943467917,EN_STOCK,1,0.06587958762313809,0,70.62,2024-07-03 13:09:00,1,19,1,6,1
462,25,11,Maillot Reversible,2,Basketball,vetement,L,1,1,0.05993727817053419,0,0,-0.1169104288731584,-0.8502751892907451,EN_STOCK,1,1.3410508827274945,0,75.72,2024-03-10 02:08:00,0,50,3,9,1
463,26,59,Bandes Resistance Set,8,Fitness,accessoire,L/XL,1,1,-0.8952934796886594,0,0,-0.5451084344176531,0.06630789890390815,EN_STOCK,1,0.032322448278286606,0,69.04,2025-02-23 14:24:00,3,8,0,10,1
464,26,63,Gants Musculation,8,Fitness,accessoire,L/XL,1,1,-0.656485790223861,1,1,-0.6738554443818413,1.3849011134997251,EN_STOCK,1,0.267222423692247,0,66.07,2025-04-19 17:36:00,3,35,0,10,1
465,26,64,Shaker Proteine 700ml,8,Fitness,accessoire,L/XL,1,1,-0.4176781007590626,0,0,-0.8975131936231775,1.3205794932755388,EN_STOCK,0,-0.8233846050154263,0,72.69,2024-02-10 04:46:00,3,72,0,10,1
466,26,36,Plaquettes Nage,5,Natation,accessoire,S/M,1,1,-0.8952934796886594,0,0,-0.7823006919338054,0.8060065314820494,EN_STOCK,1,1.8779651122451184,1,68.17,2025-01-14 21:42:00,6,55,0,14,1
467,26,37,Pull Buoy Pro,5,Natation,equipement,Pro,1,1,-0.656485790223861,0,0,-0.8229042167582536,0.6934436960897234,EN_STOCK,1,-0.7059346173084461,0,66.53,2024-08-28 18:46:00,6,61,2,12,1
468,26,69,Maillot Equipe,9,Volleyball,vetement,XL,1,1,-0.8952934796886594,0,0,-0.20606900213350945,-1.0593204550193502,RUPTURE_DE_STOCK,0,-0.8233846050154263,0,58.35,2025-01-18 09:46:00,9,48,3,17,2
469,26,34,Lunettes Miroir,5,Natation,accessoire,Unique,1,1,-0.4176781007590626,0,0,-0.4532429595023386,0.001986278679721952,EN_STOCK,1,1.710179415520861,1,75.29,2025-02-18 23:39:00,6,45,0,16,1
470,26,66,Genouilleres Gel,9,Volleyball,accessoire,Unique,1,1,-0.656485790223861,1,1,-0.6500008735474778,1.2884186831634457,EN_STOCK,0,-0.8233846050154263,0,71.06,2024-03-08 19:17:00,9,36,0,16,1
471,26,65,Ballon Officiel V5,9,Volleyball,equipement,Pro,1,1,-0.4176781007590626,0,0,-0.17240191279990447,-0.8181143791786519,EN_STOCK,1,1.7940722638829896,0,70.12,2024-07-08 05:16:00,9,3,2,12,1
472,26,31,Chaussettes Anti-ampoules,4,Running,vetement,XL,1,0,-0.8952934796886594,0,0,-0.7587844838063124,0.09846870901600124,EN_STOCK,0,-0.8233846050154263,0,40.99,2024-06-24 02:09:00,7,16,3,17,1
473,26,64,Shaker Proteine 700ml,8,Fitness,accessoire,S/M,1,1,-0.1788704112942642,1,1,-0.8975131936231775,1.3205794932755388,EN_STOCK,1,1.1397080466583855,0,79.7,2024-10-22 23:53:00,3,72,0,14,1
474,26,37,Pull Buoy Pro,5,Natation,equipement,Junior,1,1,-0.1788704112942642,0,0,-0.8229042167582536,0.6934436960897234,EN_STOCK,1,1.2907151737102174,0,72.53,2025-01-20 17:14:00,6,61,2,8,1
475,26,39,Serviette Microfibre XL,5,Natation,accessoire,S/M,1,1,0.05993727817053419,0,0,-0.5835126016474437,-0.8663555943467917,EN_STOCK,1,1.12292947698596,1,77.63,2024-08-17 12:43:00,6,71,0,14,1
476,26,33,Maillot Competition,5,Natation,vetement,XL,1,1,0.29874496763533254,0,0,0.05176338050173733,0.886408556762282,EN_ARRIVAGE,1,1.106150907313534,0,78.31,2024-05-19 10:17:00,6,47,3,17,0
477,26,61,Corde Battle Rope 12m,8,Fitness,equipement,Pro,1,1,0.05993727817053419,0,0,0.33767986780722775,0.9828909870985614,EN_STOCK,1,2.14642222700393,0,80.84,2024-10-28 06:33:00,3,27,2,12,1
478,26,35,Bonnet Silicone,5,Natation,accessoire,S/M,1,1,0.5375526571001309,0,0,-0.9327029151376993,-1.4291697713084208,EN_STOCK,0,-0.8233846050154263,0,85.48,2024-01-07 13:06:00,6,10,0,14,1
479,26,40,Sac Etanche 30L,5,Natation,accessoire,S/M,1,1,0.7763603465649294,0,0,-0.47811261845731334,0.11454911407204778,EN_STOCK,1,0.08265815729556383,1,82.19,2024-01-30 19:42:00,6,65,0,14,1
480,26,28,Brassiere Running,4,Running,vetement,XXL,1,0,-0.656485790223861,0,0,-0.5962012031550838,-0.7859535690665589,EN_STOCK,0,-0.8233846050154263,0,37.22,2024-02-14 19:08:00,7,11,3,19,1
481,26,35,Bonnet Silicone,5,Natation,accessoire,Unique,1,1,1.0151680360297277,1,1,-0.9327029151376993,-1.4291697713084208,EN_STOCK,1,1.2571580343653659,0,86.96,2024-08-20 08:49:00,6,10,0,16,1
482,26,38,Palmes Courtes,5,Natation,equipement,Standard,1,1,1.253975725494526,0,0,-0.32804875796028965,-1.348767746028188,EN_STOCK,1,-0.4878132115669115,0,81.62,2024-01-31 08:52:00,6,53,2,15,1
483,26,66,Genouilleres Gel,9,Volleyball,accessoire,S/M,1,1,-0.1788704112942642,1,0,-0.6500008735474778,1.2884186831634457,EN_STOCK,1,0.9383652105892768,1,96.79,2024-09-08 03:09:00,9,36,0,14,1
484,26,68,Filet Competition,9,Volleyball,equipement,Pro,1,1,0.05993727817053419,0,0,1.8560825148881597,-0.04625493648841769,EN_STOCK,0,-0.8233846050154263,0,76.43,2024-02-22 01:04:00,9,31,2,12,1
485,26,37,Pull Buoy Pro,5,Natation,equipement,Standard,1,1,1.4927834149593244,0,0,-0.8229042167582536,0.6934436960897234,EN_STOCK,1,2.0625293786418015,0,80.19,2024-12-06 12:17:00,6,61,2,15,1
486,26,71,Sac Ballons,9,Volleyball,accessoire,L/XL,1,1,0.29874496763533254,0,0,-0.5285286617810033,0.6612828859776304,EN_STOCK,0,-0.8233846050154263,0,78.04,2024-09-01 13:25:00,9,64,0,10,1
487,26,9,Ballon Indoor/Outdoor,2,Basketball,equipement,Pro,1,0,-0.8952934796886594,0,0,-0.4040111856526951,0.8703281517062356,EN_ARRIVAGE,0,-0.8233846050154263,0,30.26,2024-12-18 15:07:00,0,1,2,12,0
488,26,70,Short Leger,9,Volleyball,vetement,L,1,1,0.5375526571001309,0,0,-0.5599963935199507,-0.27138060727306934,EN_STOCK,0,-0.8233846050154263,0,80.55,2024-07-06 17:54:00,9,73,3,9,1
489,26,11,Maillot Reversible,2,Basketball,vetement,M,1,0,-0.656485790223861,0,0,-0.1169104288731584,-0.8502751892907451,EN_STOCK,1,-0.5717060599290402,0,42.48,2024-12-04 06:19:00,0,50,3,11,1
490,26,62,Banc Musculation,8,Fitness,equipement,Standard,1,1,0.29874496763533254,0,0,3.2980151902163812,-1.5256522016447,EN_STOCK,0,-0.8233846050154263,0,73.85,2024-03-12 01:12:00,3,5,2,15,1
491,26,36,Plaquettes Nage,5,Natation,accessoire,S/M,1,1,1.7315911044241228,0,0,-0.7823006919338054,0.8060065314820494,EN_STOCK,0,-0.8233846050154263,0,83.89,2024-09-12 17:53:00,6,55,0,14,1
492,26,3,Maillot Training,1,Football,vetement,XL,1,0,-0.8952934796886594,0,0,-0.007619274554018314,-0.6412299235621399,RUPTURE_DE_STOCK,0,-0.8233846050154263,0,28.56,2024-01-22 12:07:00,4,51,3,17,2
493,27,67,Chaussures Indoor,9,Volleyball,chaussure,43,1,1,-0.8952934796886594,1,1,0.8450547467593965,-0.4643454679456279,EN_STOCK,0,-0.8233846050154263,0,64.78,2024-10-23 07:59:00,9,22,1,5,1
494,27,35,Bonnet Silicone,5,Natation,accessoire,S/M,1,1,-0.8952934796886594,0,0,-0.9327029151376993,-1.4291697713084208,EN_STOCK,1,1.91152225158997,1,69.54,2024-03-07 00:11:00,6,10,0,14,1
495,27,66,Genouilleres Gel,9,Volleyball,accessoire,S/M,1,1,-0.656485790223861,1,1,-0.6500008735474778,1.2884186831634457,EN_STOCK,0,-0.8233846050154263,0,72.11,2025-02-22 03:07:00,9,36,0,14,1
496,27,36,Plaquettes Nage,5,Natation,accessoire,Unique,1,1,-0.656485790223861,1,1,-0.7823006919338054,0.8060065314820494,EN_STOCK,1,2.163200796676356,0,74.04,2024-12-16 18:34:00,6,55,0,16,1
497,27,9,Ballon Indoor/Outdoor,2,Basketball,equipement,Pro,1,1,-0.8952934796886594,0,0,-0.4040111856526951,0.8703281517062356,EN_ARRIVAGE,1,0.43500812041650444,1,59.73,2024-07-31 05:44:00,0,1,2,12,0
498,27,16,Sac a Dos Basket,2,Basketball,accessoire,Unique,1,1,-0.656485790223861,0,0,-0.05668186705022669,1.2401774679953061,EN_STOCK,1,-0.320027514842654,0,75.26,2024-07-11 05:01:00,0,69,0,16,1
499,27,11,Maillot Reversible,2,Basketball,vetement,XXL,1,1,-0.4176781007590626,1,1,-0.1169104288731584,-0.8502751892907451,EN_STOCK,1,2.045750808969376,0,70.79,2024-12-21 15:44:00,0,50,3,19,1
500,27,13,Bandeau Elastique,2,Basketball,accessoire,L/XL,1,1,-0.1788704112942642,1,1,-0.9350714540857922,-1.6060542269249327,EN_STOCK,1,-0.0012346910665648853,0,76.5,2024-04-02 22:31:00,0,7,0,10,1
501,27,13,Bandeau Elastique,2,Basketball,accessoire,S/M,1,1,0.05993727817053419,1,0,-0.9350714540857922,-1.6060542269249327,EN_STOCK,1,0.08265815729556383,1,94.19,2024-09-28 03:39:00,0,7,0,14,1
502,27,36,Plaquettes Nage,5,Natation,accessoire,S/M,1,1,-0.4176781007590626,1,0,-0.7823006919338054,0.8060065314820494,EN_STOCK,1,0.43500812041650444,1,91.7,2024-02-27 04:43:00,6,55,0,14,1
503,27,61,Corde Battle Rope 12m,8,Fitness,equipement,Standard,1,0,-0.8952934796886594,0,0,0.33767986780722775,0.9828909870985614,EN_STOCK,0,-0.8233846050154263,0,34.76,2024-01-23 01:41:00,3,27,2,15,1
504,27,15,Genouilleres Pro,2,Basketball,accessoire,S/M,1,1,0.29874496763533254,0,0,-0.5941710269138614,1.3044990882194922,EN_STOCK,0,-0.8233846050154263,0,81.34,2024-01-23 03:47:00,0,38,0,14,1
505,27,35,Bonnet Silicone,5,Natation,accessoire,Unique,1,1,-0.1788704112942642,1,1,-0.9327029151376993,-1.4291697713084208,EN_STOCK,1,-0.252913236152951,1,79.85,2024-08-15 18:37:00,6,10,0,16,1
506,27,14,Panier Portable,2,Basketball,equipement,Junior,1,1,0.5375526571001309,0,0,1.7970382225392747,0.4522376202490253,EN_STOCK,1,-0.320027514842654,1,82.79,2024-04-12 12:57:00,0,54,2,8,1
507,27,72,Protege-doigts,9,Volleyball,accessoire,Unique,1,1,-0.4176781007590626,0,0,-0.7608146600475348,1.3044990882194922,EN_STOCK,1,1.8779651122451184,0,77.9,2024-03-10 14:46:00,9,59,0,16,1
508,27,69,Maillot Equipe,9,Volleyball,vetement,XXL,1,1,-0.1788704112942642,1,1,-0.20606900213350945,-1.0593204550193502,RUPTURE_DE_STOCK,0,-0.8233846050154263,0,68.27,2024-03-10 03:54:00,9,48,3,19,2
509,28,38,Palmes Courtes,5,Natation,equipement,Junior,1,1,-0.8952934796886594,0,0,-0.32804875796028965,-1.348767746028188,EN_STOCK,0,-0.8233846050154263,0,71.86,2024-11-22 19:57:00,6,53,2,8,1
510,28,34,Lunettes Miroir,5,Natation,accessoire,S/M,1,1,-0.656485790223861,0,0,-0.4532429595023386,0.001986278679721952,EN_STOCK,1,0.1833295753301183,0,74.57,2024-05-22 00:46:00,6,45,0,14,1
511,28,36,Plaquettes Nage,5,Natation,accessoire,S/M,1,1,-0.4176781007590626,0,0,-0.7823006919338054,0.8060065314820494,EN_STOCK,1,1.7940722638829896,0,73.34,2025-04-04 00:26:00,6,55,0,14,1
512,28,6,Short Match,1,Football,vetement,XXL,1,0,-0.8952934796886594,0,0,-0.4500285137870699,1.2240970629392596,EN_STOCK,1,1.5256151491241776,0,40.69,2025-02-18 22:52:00,4,74,3,19,1
513,28,36,Plaquettes Nage,5,Natation,accessoire,Unique,1,1,-0.1788704112942642,1,1,-0.7823006919338054,0.8060065314820494,EN_STOCK,1,1.0054794892789798,0,77.58,2024-05-31 07:41:00,6,55,0,16,1
514,28,3,Maillot Training,1,Football,vetement,L,1,0,-0.656485790223861,0,0,-0.007619274554018314,-0.6412299235621399,RUPTURE_DE_STOCK,0,-0.8233846050154263,0,34.05,2025-03-15 18:47:00,4,51,3,9,2
515,28,40,Sac Etanche 30L,5,Natation,accessoire,Unique,1,1,0.05993727817053419,0,0,-0.47811261845731334,0.11454911407204778,EN_STOCK,1,0.8376937925547223,0,83.74,2024-01-01 20:04:00,6,65,0,16,1
516,28,33,Maillot Competition,5,Natation,vetement,L,1,1,0.29874496763533254,0,0,0.05176338050173733,0.886408556762282,EN_ARRIVAGE,0,-0.8233846050154263,0,80.53,2024-10-21 06:50:00,6,47,3,9,0
517,28,33,Maillot Competition,5,Natation,vetement,L,1,1,0.5375526571001309,0,0,0.05176338050173733,0.886408556762282,EN_ARRIVAGE,1,-0.521370350911763,1,84.1,2024-11-12 01:23:00,6,47,3,9,0
518,28,36,Plaquettes Nage,5,Natation,accessoire,Unique,1,1,0.7763603465649294,1,0,-0.7823006919338054,0.8060065314820494,EN_STOCK,1,-0.252913236152951,0,100.0,2025-01-12 18:55:00,6,55,0,16,1
519,28,27,Legging Compression,4,Running,vetement,S,1,0,-0.8952934796886594,0,0,0.14295213000331086,-1.3005265308600484,EN_STOCK,0,-0.8233846050154263,0,36.2,2024-09-14 21:27:00,7,43,3,13,1
520,28,38,Palmes Courtes,5,Natation,equipement,Standard,1,1,1.0151680360297277,0,0,-0.32804875796028965,-1.348767746028188,EN_STOCK,1,-0.21935609680809956,0,84.52,2025-02-26 17:57:00,6,53,2,15,1
521,28,34,Lunettes Miroir,5,Natation,accessoire,Unique,1,1,1.253975725494526,1,1,-0.4532429595023386,0.001986278679721952,EN_STOCK,1,-0.40392036320478275,0,88.92,2025-05-05 02:06:00,6,45,0,16,1
522,28,35,Bonnet Silicone,5,Natation,accessoire,S/M,1,1,1.4927834149593244,0,0,-0.9327029151376993,-1.4291697713084208,EN_STOCK,1,1.9450793909348212,1,81.5,2024-12-15 17:59:00,6,10,0,14,1
523,28,39,Serviette Microfibre XL,5,Natation,accessoire,S/M,1,1,1.7315911044241228,0,0,-0.5835126016474437,-0.8663555943467917,EN_STOCK,1,0.06587958762313809,1,87.38,2024-04-28 16:41:00,6,71,0,14,1
524,28,38,Palmes Courtes,5,Natation,equipement,Standard,1,1,1.9703987938889211,0,0,-0.32804875796028965,-1.348767746028188,EN_STOCK,0,-0.8233846050154263,0,85.93,2024-08-15 14:19:00,6,53,2,15,1
525,28,35,Bonnet Silicone,5,Natation,accessoire,S/M,1,1,2.2092064833537197,1,1,-0.9327029151376993,-1.4291697713084208,EN_STOCK,1,0.4853438294337817,0,82.27,2024-06-29 09:29:00,6,10,0,14,1
526,28,80,Protege-dents Sport,10,Handball,accessoire,Unique,1,0,-0.8952934796886594,0,0,-0.770288815839906,0.677363291033677,EN_STOCK,1,-0.0012346910665648853,0,40.12,2024-12-20 21:50:00,5,58,0,16,1
527,28,34,Lunettes Miroir,5,Natation,accessoire,Unique,1,1,2.448014172818518,1,0,-0.4532429595023386,0.001986278679721952,EN_STOCK,1,1.1397080466583855,1,100.0,2024-04-04 06:35:00,6,45,0,16,1
528,28,41,Casque Aero Route,6,Cyclisme,accessoire,S/M,1,0,-0.8952934796886594,0,0,1.3524296257115656,-0.4643454679456279,EN_STOCK,0,-0.8233846050154263,0,29.48,2025-05-14 05:34:00,2,12,0,14,1
529,28,39,Serviette Microfibre XL,5,Natation,accessoire,S/M,1,1,2.6868218622833164,0,0,-0.5835126016474437,-0.8663555943467917,EN_STOCK,0,-0.8233846050154263,0,87.69,2024-03-20 00:47:00,6,71,0,14,1
530,28,37,Pull Buoy Pro,5,Natation,equipement,Standard,1,1,2.9256295517481146,0,0,-0.8229042167582536,0.6934436960897234,EN_STOCK,0,-0.8233846050154263,0,88.96,2024-10-20 21:09:00,6,61,2,15,1
531,28,57,Halteres Reglables 20kg,8,Fitness,equipement,Standard,1,0,-0.8952934796886594,0,0,1.3407561123245366,-1.5417326067007466,EN_STOCK,0,-0.8233846050154263,0,34.89,2025-04-05 01:08:00,3,40,2,15,1
532,28,37,Pull Buoy Pro,5,Natation,equipement,Junior,1,1,3.164437241212913,0,0,-0.8229042167582536,0.6934436960897234,EN_STOCK,0,-0.8233846050154263,0,84.02,2024-02-17 10:03:00,6,61,2,8,1
533,29,5,Gants Gardien Pro,1,Football,accessoire,Unique,1,1,-0.8952934796886594,0,0,0.32532962900645795,-1.4452501763644674,EN_STOCK,0,-0.8233846050154263,0,63.23,2024-12-09 02:32:00,4,34,0,16,1
534,29,38,Palmes Courtes,5,Natation,equipement,Pro,1,1,-0.8952934796886594,0,0,-0.32804875796028965,-1.348767746028188,EN_STOCK,0,-0.8233846050154263,0,69.05,2024-07-03 12:09:00,6,53,2,12,1
535,29,55,Chaussures Boxe,7,Boxe,chaussure,40,1,0,-0.8952934796886594,0,0,0.9101895678319492,-0.8663555943467917,EN_STOCK,0,-0.8233846050154263,0,31.73,2024-06-28 09:28:00,1,19,1,2,1
536,29,12,Short Respirant,2,Basketball,vetement,XL,1,0,-0.8952934796886594,0,0,-0.33143238502899375,-0.5125866831137675,EN_STOCK,0,-0.8233846050154263,0,41.88,2024-07-31 14:18:00,0,75,3,17,1
537,29,39,Serviette Microfibre XL,5,Natation,accessoire,Unique,1,1,-0.656485790223861,1,1,-0.5835126016474437,-0.8663555943467917,EN_STOCK,0,-0.8233846050154263,0,74.36,2024-06-04 15:55:00,6,71,0,16,1
538,29,34,Lunettes Miroir,5,Natation,accessoire,L/XL,1,1,-0.4176781007590626,1,1,-0.4532429595023386,0.001986278679721952,EN_STOCK,1,1.0054794892789798,0,76.56,2024-03-30 17:29:00,6,45,0,10,1
539,29,18,Balles Championship x4,3,Tennis,equipement,Junior,1,0,-0.8952934796886594,0,0,-0.8948062919682142,-0.23921979716097627,EN_STOCK,0,-0.8233846050154263,0,34.86,2024-10-10 15:02:00,8,0,2,8,1
540,29,39,Serviette Microfibre XL,5,Natation,accessoire,L/XL,1,1,-0.1788704112942642,1,0,-0.5835126016474437,-0.8663555943467917,EN_STOCK,1,1.24037946469294,1,90.04,2025-02-09 00:09:00,6,71,0,10,1
541,29,34,Lunettes Miroir,5,Natation,accessoire,L/XL,1,1,0.05993727817053419,1,0,-0.4532429595023386,0.001986278679721952,EN_STOCK,1,0.015543878605860859,0,96.66,2024-12-18 20:15:00,6,45,0,10,1
542,29,40,Sac Etanche 30L,5,Natation,accessoire,Unique,1,1,0.29874496763533254,0,0,-0.47811261845731334,0.11454911407204778,EN_STOCK,1,1.3242723130550689,0,83.99,2024-11-17 21:30:00,6,65,0,16,1
543,29,16,Sac a Dos Basket,2,Basketball,accessoire,S/M,1,0,-0.656485790223861,0,0,-0.05668186705022669,1.2401774679953061,EN_STOCK,0,-0.8233846050154263,0,41.13,2025-03-08 08:10:00,0,69,0,14,1
544,29,6,Short Match,1,Football,vetement,XL,1,1,-0.656485790223861,0,0,-0.4500285137870699,1.2240970629392596,EN_STOCK,1,-0.521370350911763,0,72.93,2025-04-11 11:03:00,4,74,3,17,1
545,29,4,Protege-tibias Carbon,1,Football,accessoire,L/XL,1,1,-0.4176781007590626,0,0,-0.31417588697860316,-0.5447474932258607,EN_STOCK,1,-0.034791830411416376,0,70.83,2025-02-27 21:51:00,4,60,0,10,1
546,29,34,Lunettes Miroir,5,Natation,accessoire,L/XL,1,1,0.5375526571001309,1,0,-0.4532429595023386,0.001986278679721952,EN_STOCK,0,-0.8233846050154263,0,100.0,2024-01-07 04:33:00,6,45,0,10,1
547,29,39,Serviette Microfibre XL,5,Natation,accessoire,S/M,1,1,0.7763603465649294,1,0,-0.5835126016474437,-0.8663555943467917,EN_STOCK,1,0.1833295753301183,1,100.0,2024-04-23 06:50:00,6,71,0,14,1
548,29,79,Sac Sport 50L,10,Handball,accessoire,L/XL,1,0,-0.8952934796886594,0,0,-0.4077331754282695,-1.4774109864765603,EN_STOCK,0,-0.8233846050154263,0,41.31,2024-09-29 22:35:00,5,67,0,10,1
549,29,15,Genouilleres Pro,2,Basketball,accessoire,S/M,1,0,-0.4176781007590626,0,0,-0.5941710269138614,1.3044990882194922,EN_STOCK,1,-0.18579895746324807,0,43.6,2024-09-02 11:19:00,0,38,0,14,1
550,29,8,Sac Sport XL,1,Football,accessoire,L/XL,1,1,-0.1788704112942642,1,1,-0.20522309536633349,1.0150517972106545,EN_STOCK,0,-0.8233846050154263,0,77.23,2024-06-04 00:47:00,4,68,0,10,1
551,29,29,Ceinture Hydratation,4,Running,accessoire,Unique,1,0,-0.8952934796886594,0,0,-0.6009382810512695,-1.2362049106358621,EN_STOCK,1,0.23366528434739553,0,41.57,2024-04-17 04:05:00,7,15,0,16,1
552,29,2,Crampons Elite,1,Football,chaussure,40,1,1,0.05993727817053419,0,0,0.9059600339960692,0.46831802530507183,EN_ARRIVAGE,1,0.09943672696798958,1,69.84,2024-09-19 18:03:00,4,29,1,2,0
553,29,33,Maillot Competition,5,Natation,vetement,XL,1,1,1.0151680360297277,0,0,0.05176338050173733,0.886408556762282,EN_ARRIVAGE,0,-0.8233846050154263,0,81.68,2025-04-16 19:13:00,6,47,3,17,0
554,29,3,Maillot Training,1,Football,vetement,XS,1,1,0.29874496763533254,0,0,-0.007619274554018314,-0.6412299235621399,RUPTURE_DE_STOCK,0,-0.8233846050154263,0,73.91,2025-04-30 18:22:00,4,51,3,18,2
555,29,2,Crampons Elite,1,Football,chaussure,40,1,1,0.5375526571001309,0,0,0.9059600339960692,0.46831802530507183,EN_ARRIVAGE,1,0.1833295753301183,0,75.78,2024-03-28 17:00:00,4,29,1,2,0
556,29,13,Bandeau Elastique,2,Basketball,accessoire,Unique,1,0,-0.1788704112942642,0,0,-0.9350714540857922,-1.6060542269249327,EN_STOCK,0,-0.8233846050154263,0,51.2,2024-08-31 11:44:00,0,7,0,16,1
557,29,34,Lunettes Miroir,5,Natation,accessoire,Unique,1,1,1.253975725494526,1,0,-0.4532429595023386,0.001986278679721952,EN_STOCK,0,-0.8233846050154263,0,100.0,2024-08-05 06:32:00,6,45,0,16,1
558,29,6,Short Match,1,Football,vetement,XL,1,1,0.7763603465649294,0,0,-0.4500285137870699,1.2240970629392596,EN_STOCK,1,0.8041366532098708,0,81.1,2024-01-21 02:20:00,4,74,3,17,1
559,29,37,Pull Buoy Pro,5,Natation,equipement,Standard,1,1,1.4927834149593244,0,0,-0.8229042167582536,0.6934436960897234,EN_STOCK,1,1.1564866163308114,1,86.0,2025-03-13 13:12:00,6,61,2,15,1
560,29,61,Corde Battle Rope 12m,8,Fitness,equipement,Pro,1,0,-0.8952934796886594,0,0,0.33767986780722775,0.9828909870985614,EN_STOCK,1,2.14642222700393,0,36.67,2024-02-23 12:28:00,3,27,2,12,1
561,29,2,Crampons Elite,1,Football,chaussure,40,1,1,1.0151680360297277,1,1,0.9059600339960692,0.46831802530507183,EN_ARRIVAGE,0,-0.8233846050154263,0,74.01,2025-04-18 05:04:00,4,29,1,2,0
562,30,44,Gants Cycliste,6,Cyclisme,accessoire,Unique,1,0,-0.8952934796886594,0,0,-0.5271752109535217,0.6612828859776304,EN_ARRIVAGE,0,-0.8233846050154263,0,33.95,2024-03-03 07:53:00,2,33,0,16,0
563,30,37,Pull Buoy Pro,5,Natation,equipement,Pro,1,1,-0.8952934796886594,0,0,-0.8229042167582536,0.6934436960897234,EN_STOCK,0,-0.8233846050154263,0,70.66,2025-02-14 20:25:00,6,61,2,12,1
564,30,31,Chaussettes Anti-ampoules,4,Running,vetement,XL,1,1,-0.8952934796886594,1,1,-0.7587844838063124,0.09846870901600124,EN_STOCK,0,-0.8233846050154263,0,65.79,2024-05-08 15:31:00,7,16,3,17,1
565,30,9,Ballon Indoor/Outdoor,2,Basketball,equipement,Junior,1,1,-0.8952934796886594,0,0,-0.4040111856526951,0.8703281517062356,EN_ARRIVAGE,0,-0.8233846050154263,0,65.38,2024-01-14 05:24:00,0,1,2,8,0
566,30,35,Bonnet Silicone,5,Natation,accessoire,S/M,1,1,-0.656485790223861,0,0,-0.9327029151376993,-1.4291697713084208,EN_STOCK,1,-0.4206989328772085,0,72.22,2024-09-09 14:12:00,6,10,0,14,1
567,30,40,Sac Etanche 30L,5,Natation,accessoire,L/XL,1,1,-0.4176781007590626,0,0,-0.47811261845731334,0.11454911407204778,EN_STOCK,1,1.575950858141455,0,71.62,2024-01-17 13:56:00,6,65,0,10,1
568,30,50,Sac de Frappe 120cm,7,Boxe,equipement,Standard,1,0,-0.8952934796886594,0,0,2.02813995133176,1.4009815185557717,RUPTURE_DE_STOCK,0,-0.8233846050154263,0,26.15,2024-08-23 01:02:00,1,70,2,15,2
569,30,29,Ceinture Hydratation,4,Running,accessoire,L/XL,1,1,-0.656485790223861,0,0,-0.6009382810512695,-1.2362049106358621,EN_STOCK,1,0.5860152474683361,0,67.64,2024-02-26 18:43:00,7,15,0,10,1
